Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
4533,2020-06-22 16:25:48,4979422371139333,fraud_Reilly and Sons,health_fitness,49.28,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,5992198de0f9f8a22d9707c96b942bc5,1371918348,41.767522,-99.369411,0
4534,2020-06-22 16:25:49,5359543825610251,"fraud_Fadel, Mertz and Rippin",entertainment,16.22,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,9de3fc0b70454686b3752d1377b0c658,1371918349,45.509831,-111.456263,0
4535,2020-06-22 16:26:08,30596478689301,"fraud_Kunze, Larkin and Mayert",travel,8.88,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,1987-05-23,4888ae3da33d32a98a788fd30980b923,1371918368,40.40821,-105.734302,0
4536,2020-06-22 16:26:13,3575540972310993,fraud_Harris Group,food_dining,13.73,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,f3d9cd0d79fa9357081a38b514e84db3,1371918373,33.654721,-89.254401,0
4537,2020-06-22 16:26:21,4839615922685395,fraud_Bogisich-Weimann,kids_pets,3.72,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,d187f27f3e5bee6566cd20c0be0cd3ed,1371918381,38.275243,-86.732579,0
4538,2020-06-22 16:26:24,4292902571056973207,"fraud_Herman, Treutel and Dickens",misc_net,87.14,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,fdb968693953f4b7e7081e2a0e137366,1371918384,46.264178,-113.209824,0
4539,2020-06-22 16:26:43,3559679414981506,fraud_Goyette Inc,shopping_net,87.28,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,0a2ca031aaced2e9ad23cc04a4f5278b,1371918403,44.097674,-75.117674,0
4540,2020-06-22 16:27:15,4104312520615374,fraud_Fritsch and Sons,health_fitness,3.57,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,e7aa1726d2731c0a9b395310101a67d1,1371918435,34.097697,-116.058489,0
4541,2020-06-22 16:27:23,6011252220172077,fraud_McDermott-Weimann,grocery_pos,60.93,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,8f58a3b1968c64649577e1dc4ad68327,1371918443,42.875048,-96.115151,0
4542,2020-06-22 16:28:01,3576021480694169,fraud_Kris-Padberg,shopping_pos,726.27,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,15986bb4a223da3f1744442d1ac725b9,1371918481,39.382013,-96.250839,0
4543,2020-06-22 16:28:21,4451952084362894,fraud_Quitzon-Goyette,home,79.65,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,90368e3ca27af4b3183beaaad355a44d,1371918501,34.542326,-101.575391,0
4544,2020-06-22 16:28:30,4181833256558613886,fraud_Wuckert-Goldner,home,78.86,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,ffa74f6fc350885149927108089ab1c8,1371918510,36.972485,-106.422968,0
4545,2020-06-22 16:28:46,4503101193493052864,"fraud_Mueller, Gerhold and Mueller",health_fitness,80.93,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,1b3b88830e5d30f43f41a6eac7e7ac00,1371918526,26.990639,-81.525574,0
4546,2020-06-22 16:28:48,2260801330657968,"fraud_Hyatt, Russel and Gleichner",health_fitness,93.79,Monique,Fox,F,755 Gardner Heights Apt. 420,Paxton,MA,1612,42.3066,-71.9202,4845,Accounting technician,1926-09-14,5fab3a7aa79a69c463223e48d5a49a72,1371918528,42.554334,-72.04008,0
4547,2020-06-22 16:28:59,581293083266,"fraud_Fadel, Mertz and Rippin",entertainment,73.85,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,b72f11bc8b3d71fdfa58ae5053807997,1371918539,35.934008,-97.135422,0
4548,2020-06-22 16:29:04,30234966027947,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,2.44,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,026be1b8568406d8b1ca24c241f50a58,1371918544,44.788805,-87.116233,0
4549,2020-06-22 16:29:04,30074693890476,"fraud_Zemlak, Tillman and Cremin",personal_care,12.18,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,21d94d99a2dbf58ff2f7e27b3d5e6cfe,1371918544,38.450824,-100.742249,0
4550,2020-06-22 16:29:13,371034293500716,"fraud_Monahan, Hermann and Johns",travel,2.51,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,5957ec37457595de9826ed45ab8380e6,1371918553,39.889697,-121.527893,0
4551,2020-06-22 16:30:00,4859525594182537,"fraud_Bins, Balistreri and Beatty",shopping_pos,8.99,Rebecca,Farley,F,383 Long Islands,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,3a9c4e221c4c67cc9d6516d8512dde8f,1371918600,42.196971000000005,-75.979954,0
4552,2020-06-22 16:30:53,5580563567307107,fraud_Bechtelar-Rippin,food_dining,62.89,Stanley,Dickson,M,078 Alex Fields,Smock,PA,15480,39.9961,-79.7678,1946,Charity fundraiser,1990-06-21,d2fb431af9ed9e166fef7a07902e1c09,1371918653,40.327452,-80.642826,0
4553,2020-06-22 16:31:13,3598014571045296,fraud_Cormier LLC,shopping_net,17.39,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,207ec34d1c4de473691c0baedfd0f0ff,1371918673,35.602449,-76.343885,0
4554,2020-06-22 16:31:56,3518669219150142,fraud_Auer-West,shopping_net,8.95,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,6fa10726f4788dffe0621e0dc5bfcce2,1371918716,39.921965,-83.78435400000001,0
4555,2020-06-22 16:32:06,36078114201167,"fraud_Dare, Fritsch and Zboncak",health_fitness,20.86,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,c210027ef07ae9e0c060370ff3919585,1371918726,36.553111,-82.320966,0
4556,2020-06-22 16:32:21,4623560839669,fraud_Shanahan-Lehner,personal_care,25.88,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,1954-07-15,265cb82fb023b947e459d057d3e844a6,1371918741,43.178863,-95.170357,0
4557,2020-06-22 16:32:49,6011542681743618,"fraud_Watsica, Haag and Considine",shopping_pos,7.92,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,73488b280d3f61f2ec93bdda42b520b0,1371918769,39.733796000000005,-78.557585,0
4558,2020-06-22 16:33:02,377026671291680,fraud_Connelly-Carter,home,48.97,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,90663c4ce2875d47025f51dbc555d012,1371918782,38.227183,-90.259707,0
4559,2020-06-22 16:33:24,371009169330125,"fraud_Moen, Reinger and Murphy",grocery_pos,76.12,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,2003-09-14,124454cf5dd10593f9f3c08dd9508a64,1371918804,31.673215000000003,-83.363747,0
4560,2020-06-22 16:33:40,4497451418073897078,fraud_Botsford and Sons,home,76.35,Elizabeth,Glover,F,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,8d47b4783d6bfd8e9fc91bc12bdbba49,1371918820,32.062602000000005,-92.269106,0
4561,2020-06-22 16:33:46,4467456915153312231,"fraud_O'Connell, Botsford and Hand",home,78.09,Rita,Myers,F,75703 Hernandez Corner Suite 348,Tampa,FL,33620,28.06,-82.4079,717255,Waste management officer,1966-09-16,92adee34862c0c36206c52ee9108f645,1371918826,28.941318,-83.040437,0
4562,2020-06-22 16:34:45,4725837176265195730,"fraud_Hettinger, McCullough and Fay",home,43.34,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,1994-11-05,7f1489b8e098b4e588564fbe0a2f0bc5,1371918885,30.112409000000003,-86.724776,0
4563,2020-06-22 16:36:00,4861310130652566408,fraud_Rempel Inc,shopping_net,3.95,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,ef05eff4fd296579a57cefd60240919b,1371918960,31.110574,-90.289809,0
4564,2020-06-22 16:36:44,213186334552049,fraud_Berge-Ullrich,home,14.23,Andrea,Perkins,F,37426 Olson Villages,Irvine,PA,16329,41.8117,-79.2643,528,Chief Marketing Officer,1972-09-13,6c291cae933a439e062eef4eb39f193e,1371919004,40.972769,-78.904691,0
4565,2020-06-22 16:37:26,374656033243756,fraud_Auer LLC,personal_care,7.63,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,75a799df4c5efbfe2d704e6fd76a6283,1371919046,39.783716,-77.598276,0
4566,2020-06-22 16:37:34,639046421587,fraud_Altenwerth-Kilback,home,78.41,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,40cb5ca9c66ba3a263fa53114a3b3ead,1371919054,40.994732,-81.10493000000001,0
4567,2020-06-22 16:38:48,4906628655840914250,fraud_Lynch Ltd,shopping_pos,9.67,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,f392f093a5136fd9961cd74c5ea81690,1371919128,23.85843,-82.291826,0
4568,2020-06-22 16:38:57,6517217825320610,fraud_Kulas Group,health_fitness,36.06,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,30b397e07b58cf746a9a5e326eb24da0,1371919137,32.244113,-89.828822,0
4569,2020-06-22 16:39:06,6011706277606006,fraud_Abbott-Steuber,personal_care,18.84,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",1952-12-07,cf6d2d337712e2aa247bb39977af5c94,1371919146,43.471787,-70.562851,0
4570,2020-06-22 16:39:15,3567697931646329,fraud_Corwin-Romaguera,travel,8.59,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,0bfa93f838f632b8e239584b3f9137c5,1371919155,42.126353,-74.239112,0
4571,2020-06-22 16:39:25,6011366578560244,fraud_Ruecker-Mayert,kids_pets,4.16,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,712a2fc2350a903f3902373666cca2b2,1371919165,40.100904,-76.870929,0
4572,2020-06-22 16:39:31,38052002992326,fraud_Homenick LLC,personal_care,6.21,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,1995-09-11,290955ec16fb3067efe0d8034021beae,1371919171,29.680448,-95.971357,0
4573,2020-06-22 16:39:48,3575789281659026,fraud_Baumbach Ltd,personal_care,34.49,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,bcd378deb6592be77858c1b673c9e13c,1371919188,39.10576,-94.165034,0
4574,2020-06-22 16:40:07,2222001896600109,fraud_Bahringer-Streich,food_dining,30.52,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,56c8900b4cc6683f2dcb68f379b6f009,1371919207,39.352712,-90.668659,0
4575,2020-06-22 16:40:44,4509142395811241,"fraud_Champlin, Rolfson and Connelly",travel,2.97,Margaret,Williams,F,165 Jerry Meadows Suite 460,Surrency,GA,31563,31.6489,-82.1982,1324,"Engineer, technical sales",1926-07-12,b17bde70cbd39a3bb44027c7cb765874,1371919244,32.47766,-81.295712,0
4576,2020-06-22 16:40:49,4585132874641,"fraud_Hauck, Dietrich and Funk",kids_pets,8.3,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,a9a5ce602f852d638c50e734862c7366,1371919249,39.58606,-93.032929,0
4577,2020-06-22 16:40:59,630425673344,fraud_Yost-Rogahn,personal_care,41.92,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,c2b4578895e2b5c0f832b342fdb68ad3,1371919259,38.646387,-79.51755899999999,0
4578,2020-06-22 16:41:03,30446018552504,fraud_Bernier and Sons,kids_pets,53.23,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,2a1d18fa17a67dce987b2d5a213bc644,1371919263,33.172612,-97.120762,0
4579,2020-06-22 16:41:19,180036456789979,"fraud_Crist, Jakubowski and Littel",home,58.22,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,9b95fadffdb47797ce9b1b1faa6a000f,1371919279,43.766892,-91.785688,0
4580,2020-06-22 16:41:33,4365382885912355,fraud_Harris Group,food_dining,64.02,Robert,Goodman,M,956 Paul Fields Suite 108,Orr,MN,55771,48.1439,-92.8561,1680,Horticultural therapist,1976-12-10,e4c5f6147cb728498dfc9edacd44a056,1371919293,47.606218,-92.665591,0
4581,2020-06-22 16:41:39,340953839692349,"fraud_Conroy, Balistreri and Gorczany",health_fitness,144.85,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,f422521769b861cbb7df63374fc85a34,1371919299,42.616075,-82.84380300000001,0
4582,2020-06-22 16:41:43,4181833256558613886,"fraud_Douglas, DuBuque and McKenzie",travel,6.93,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",1988-09-06,1cad87f1eb59e78a93794d0bf8da7b8f,1371919303,36.652615,-105.884174,0
4583,2020-06-22 16:41:55,4640395708703,fraud_Kilback and Sons,entertainment,71.46,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,51b4354ad9d7ea9baa84510577681397,1371919315,30.739202,-91.034207,0
4584,2020-06-22 16:42:11,4671727014157745,fraud_Schumm PLC,health_fitness,43.72,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,d9a876abe28c0e7883ee77a0673717c5,1371919331,41.222027,-84.687338,0
4585,2020-06-22 16:42:14,30273037698427,"fraud_Streich, Dietrich and Barton",shopping_net,159.88,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,9c5be70e6db6b7460f9448fc234ea497,1371919334,34.615008,-91.039547,0
4586,2020-06-22 16:42:35,341546199006537,"fraud_Hettinger, McCullough and Fay",home,10.57,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,1ad6b99160a46d45778d562647076e58,1371919355,64.013616,-166.46442199999998,0
4587,2020-06-22 16:42:38,3511378610369890,fraud_Kilback and Sons,entertainment,7.05,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,5cdd064820f036b7c7eca49f516ef47f,1371919358,35.336161,-86.633839,0
4588,2020-06-22 16:42:45,375082648741747,"fraud_Crist, Jakubowski and Littel",home,21.48,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,d37219bcd487fc0cfd89cc8d119f328e,1371919365,46.258964,-97.493207,0
4589,2020-06-22 16:42:54,6011399591920186,fraud_Reilly and Sons,health_fitness,24.57,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,23b2b9dd191125c791c8b6db169353b4,1371919374,41.348088,-73.045345,0
4590,2020-06-22 16:43:19,2291163933867244,fraud_Fritsch LLC,travel,6.28,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,1968-03-19,eca0b9de2d98820fb84119ad57a9c06c,1371919399,34.252241999999995,-80.15089300000001,0
4591,2020-06-22 16:43:39,4587577161160601,fraud_Stark-Batz,entertainment,54.73,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,e483253c10aa51b379a1091bb0b388a5,1371919419,44.391294,-69.051934,0
4592,2020-06-22 16:44:19,2383461948823908,"fraud_Schneider, Hayes and Nikolaus",food_dining,8.96,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,051c2314e17df5169c774219a34af362,1371919459,42.945858,-70.208226,0
4593,2020-06-22 16:44:41,6538441737335434,fraud_Waters-Cruickshank,health_fitness,7.44,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,5e71e2d0d629724a8c3abffda3aa19e2,1371919481,41.787314,-80.071383,0
4594,2020-06-22 16:44:59,3556613125071656,fraud_Stark-Koss,home,3.36,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,7f52dacd2b2b725adf278a6e9a1a5037,1371919499,28.606668,-94.563948,0
4595,2020-06-22 16:45:02,372509258176510,"fraud_Schoen, Nienow and Bauch",personal_care,158.19,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,64aec670291a3c8f9c179dd416364bd9,1371919502,43.564357,-83.88492600000001,0
4596,2020-06-22 16:45:29,346273234529002,"fraud_Crist, Jakubowski and Littel",home,23.22,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,2a112e007534b998ae739b3aacd58c46,1371919529,36.75952,-81.46243,0
4597,2020-06-22 16:45:40,180069253480336,fraud_Hirthe-Beier,health_fitness,107.33,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,efcf87218964cd6a2f6b0ba8735a0825,1371919540,41.388424,-77.52076,0
4598,2020-06-22 16:46:07,4069975342931683,fraud_Jast and Sons,food_dining,95.02,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,63e087e45a52a1e5db171c81d360c151,1371919567,38.304704,-81.984988,0
4599,2020-06-22 16:46:07,4260059589824237,"fraud_O'Reilly, Mohr and Purdy",home,136.79,Aaron,Rogers,M,969 Huerta Path Apt. 270,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,8f97af886076259ab5c361ade0977168,1371919567,41.82854,-101.344544,0
4600,2020-06-22 16:46:12,30273037698427,fraud_Kirlin and Sons,personal_care,37.5,Andrew,Patterson,M,06959 Stephen Branch Suite 246,Thida,AR,72165,35.5762,-91.4539,111,Careers information officer,2000-06-13,82a99b4446602eaf856fd5b7ce257f30,1371919572,35.16467,-91.827863,0
4601,2020-06-22 16:46:21,676195318214,fraud_Hills-Witting,shopping_net,7.46,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,26172577eacddfff4553e718d9ae49d3,1371919581,30.082040000000003,-97.149738,0
4602,2020-06-22 16:46:25,4981132848794,"fraud_Welch, Rath and Koepp",entertainment,17.81,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,9247d72c6ea1f889fa53c6139e4fb990,1371919585,40.863951,-80.825986,0
4603,2020-06-22 16:46:35,6011231546538393,fraud_Romaguera Ltd,health_fitness,56.05,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,1fdad0d0749fbc8064c5720f441de532,1371919595,41.404717,-73.59461999999999,0
4604,2020-06-22 16:47:16,4806443445305,fraud_Pacocha-O'Reilly,grocery_pos,76.4,Eric,Patel,M,69459 Rachel Prairie Apt. 850,Ironton,OH,45638,38.5294,-82.6654,21635,Geochemist,2001-07-10,741f1ecfe01a07892ed3d5d221bb7254,1371919636,39.43449,-82.674124,0
4605,2020-06-22 16:47:33,676292294938,"fraud_Kling, Howe and Schneider",home,23.13,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,5d53b5524c9370440355b2990a9ae401,1371919653,41.681155,-74.58151600000001,0
4606,2020-06-22 16:47:56,3550554389581384,fraud_Shields-Wunsch,health_fitness,74.5,Ryan,Foster,M,03921 Cole Mission Suite 882,Hampton,FL,32044,29.8575,-82.1483,2060,Oncologist,1983-11-10,49c3b636626fd1a34b8671983f64b5c6,1371919676,30.348702000000003,-82.795142,0
4607,2020-06-22 16:49:10,4384910379661778,"fraud_Gutmann, McLaughlin and Wiza",home,13.83,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,f854bf50f7c211b961d5a1f8d319f56f,1371919750,46.329617,-96.605007,0
4608,2020-06-22 16:49:14,3523843138706408,fraud_Jewess LLC,shopping_pos,4.93,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,bb9b7eb4121d1509511d97cea61d5e25,1371919754,32.588046000000006,-87.026843,0
4609,2020-06-22 16:49:27,4708992452821239,fraud_Terry Ltd,home,42.86,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,36dd20efdb635665d380a511fc28c81a,1371919767,36.483501,-91.828252,0
4610,2020-06-22 16:50:02,30248898834493,fraud_Kuphal-Toy,food_dining,7.51,Michael,Rodriguez,M,172 Paula Inlet Apt. 650,Cross Plains,TX,76443,32.1482,-99.1872,1897,Chief Operating Officer,1953-04-19,0ba19320162845e109c698ade73181cc,1371919802,32.532258,-98.701948,0
4611,2020-06-22 16:50:08,4069975342931683,"fraud_Streich, Rolfson and Wilderman",kids_pets,26.66,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,5437a317026fe891cd32bca80c96204c,1371919808,38.489152,-82.168667,0
4612,2020-06-22 16:50:27,4178097073221156,fraud_Mayert Group,shopping_pos,14.61,Jill,Flores,F,639 Cruz Islands,Baroda,MI,49101,41.9488,-86.4913,3104,"Horticulturist, commercial",1981-03-29,b93fdfab6bb6e970fd50f8d042b874fd,1371919827,41.087248,-87.421178,0
4613,2020-06-22 16:50:31,30407675418785,"fraud_Watsica, Haag and Considine",shopping_pos,3.58,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,e761722dd0f6594dc115eca10027d58d,1371919831,41.96837,-75.8046,0
4614,2020-06-22 16:50:33,6011860238257910,fraud_Gerhold LLC,home,56.85,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,b187efa01df7cb950dc7437331704272,1371919833,36.063374,-98.200293,0
4615,2020-06-22 16:50:54,4956828990005111019,fraud_Stamm-Rodriguez,misc_pos,1.52,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,7db58ddcd1b4b27fa5aa56cc7f86197c,1371919854,41.486812,-74.632225,0
4616,2020-06-22 16:51:19,180072527505094,fraud_Gottlieb-Hansen,personal_care,20.19,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,8ae6d814235684ccd8068589da0c4be7,1371919879,36.492644,-81.71656899999999,0
4617,2020-06-22 16:51:22,4003989662068504,fraud_Lynch-Wisozk,home,76.69,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,963a5f52c42a652300b426bc0fe6bad6,1371919882,33.920921,-86.52820200000001,0
4618,2020-06-22 16:51:26,675945690716,fraud_Hudson-Grady,shopping_pos,2.31,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,41e8b44415dd95023462e212be190693,1371919886,40.044477,-80.911838,0
4619,2020-06-22 16:51:43,4536996888716062123,fraud_Wilkinson PLC,kids_pets,105.98,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,1c5b1ded27b8c7571e34c3892e74a7fd,1371919903,35.427854,-106.047715,0
4620,2020-06-22 16:51:45,3529597810116815,fraud_Auer LLC,personal_care,17.18,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,453c9e42d97bb0bdcfc2390669b7b66f,1371919905,40.430663,-77.59351099999999,0
4621,2020-06-22 16:51:58,213178765398315,fraud_Skiles LLC,home,75.9,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,f209495f07b3968b59cc131ea926945f,1371919918,42.588636,-107.756411,0
4622,2020-06-22 16:52:06,38947654498698,fraud_Pacocha-Bauch,shopping_pos,1.79,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,ddff1fdac672703108ced10aa1fa47bc,1371919926,39.40402,-82.69052099999999,0
4623,2020-06-22 16:52:29,6011504998544485,fraud_Pollich LLC,home,47.71,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,6704470a0608f202bb25d4246631ffe0,1371919949,31.692514000000003,-87.307644,0
